"shapeid"|"x"|"y" 
"2"|"-62.0212705267"|"-8.82361327872"
"2"|"-62.030998318"|"-8.79972458144"
"2"|"-62.0504603435"|"-8.7962845473"
"2"|"-62.0742393392"|"-8.79858452583"
"2"|"-62.097940011"|"-8.80893397389"
"2"|"-62.1249109534"|"-8.80168641886"
"2"|"-62.1549682316"|"-8.73965591232"
"2"|"-62.156969898"|"-8.7322250535"
"2"|"-62.1487390119"|"-8.71832335344"
"2"|"-62.1541309704"|"-8.71045332251"
"2"|"-62.1677440767"|"-8.70324328385"
"2"|"-62.1717107508"|"-8.69508853153"
"2"|"-62.1650243139"|"-8.67940849069"
"2"|"-62.1813796372"|"-8.65789340426"
"2"|"-62.200468593"|"-8.64430833933"
"2"|"-62.1957435635"|"-8.63684248834"
"2"|"-62.1765815356"|"-8.63693528909"
"2"|"-62.1746295723"|"-8.6282166531"
"2"|"-62.1801590194"|"-8.61027186837"
"2"|"-62.1883301427"|"-8.59057429727"
"2"|"-62.2030779899"|"-8.59495984914"
"2"|"-62.2285436511"|"-8.59058313883"
"2"|"-62.2427495345"|"-8.58067559124"
"2"|"-62.2688265865"|"-8.57577332307"
"2"|"-62.2742182851"|"-8.58294667238"
"2"|"-62.2892950244"|"-8.58891833986"
"2"|"-62.2932217165"|"-8.59600585726"
"2"|"-62.2942475656"|"-8.6054544965"
"2"|"-62.2792733622"|"-8.62918542122"
"2"|"-62.2812431042"|"-8.63860378145"
"2"|"-62.289441196"|"-8.63911043998"
"2"|"-62.3357163615"|"-8.6094991823"
"2"|"-62.3410227654"|"-8.60284248873"
"2"|"-62.3419383154"|"-8.59485801846"
"2"|"-62.327663227"|"-8.5725512994"
"2"|"-62.3257426526"|"-8.56372210757"
"2"|"-62.3342735022"|"-8.54620926537"
"2"|"-62.33316292"|"-8.52777670938"
"2"|"-62.3372976471"|"-8.51665278106"
"2"|"-62.3539157688"|"-8.51171719073"
"2"|"-62.3600221779"|"-8.50637827811"
"2"|"-62.3659907998"|"-8.49357573134"
"2"|"-62.363659105"|"-8.4782401308"
"2"|"-62.3692199248"|"-8.44613585773"
"2"|"-62.3611587525"|"-8.4237038527"
"2"|"-62.3599101166"|"-8.40701269096"
"2"|"-62.3607431659"|"-8.39856321918"
"2"|"-62.3670229049"|"-8.389613184"
"2"|"-62.3792448922"|"-8.38092675393"
"2"|"-62.3891846525"|"-8.37667172921"
"2"|"-62.3949099539"|"-8.37568616399"
"2"|"-62.4081847356"|"-8.37746226537"
"2"|"-62.4321867775"|"-8.37204499865"
"2"|"-62.4452701563"|"-8.36249912054"
"2"|"-62.4537085106"|"-8.34918712493"
"2"|"-62.4654143836"|"-8.33975402657"
"2"|"-62.4729096949"|"-8.34076707669"
"2"|"-62.4788552818"|"-8.34568847408"
"2"|"-62.4868875543"|"-8.35922545141"
"2"|"-62.5007681777"|"-8.36614267918"
"2"|"-62.5184121643"|"-8.38475410552"
"2"|"-62.526076362"|"-8.38306770257"
"2"|"-62.5254080168"|"-8.37536129055"
"2"|"-62.5319435955"|"-8.37104460296"
"2"|"-62.539497502"|"-8.35812372086"
"2"|"-62.5514664425"|"-8.35820981847"
"2"|"-62.5490539135"|"-8.34215699367"
"2"|"-62.555724203"|"-8.32745138483"
"2"|"-62.5552122471"|"-8.31940219376"
"2"|"-62.5611017104"|"-8.31384605866"
"2"|"-62.5558808465"|"-8.30677187599"
"2"|"-62.5618577905"|"-8.28402179847"
"2"|"-62.5691653257"|"-8.28729263364"
"2"|"-62.574133395"|"-8.28066705184"
"2"|"-62.5814442574"|"-8.27864148166"
"2"|"-62.5853273219"|"-8.27189478961"
"2"|"-62.5927106905"|"-8.27498395747"
"2"|"-62.5999979409"|"-8.27225394069"
"2"|"-62.6103040821"|"-8.25981472368"
"2"|"-62.6498864481"|"-8.23704044138"
"2"|"-62.6549428496"|"-8.2290706887"
"2"|"-62.6509667134"|"-8.22204539362"
"2"|"-62.6598286703"|"-8.19964809184"
"2"|"-62.6734651098"|"-8.19274916614"
"2"|"-62.6829404144"|"-8.18058161768"
"2"|"-62.686604589"|"-8.17378881468"
"2"|"-62.6851945739"|"-8.16573351348"
"2"|"-62.6791056533"|"-8.16079128274"
"2"|"-62.6729697762"|"-8.14532679711"
"2"|"-62.6740511603"|"-8.13696649211"
"2"|"-62.685439797"|"-8.11645280442"
"2"|"-62.6787803184"|"-8.1114591852"
"2"|"-62.6904948012"|"-8.10091886153"
"2"|"-62.6922203552"|"-8.09292355693"
"2"|"-62.7127701515"|"-8.0805979401"
"2"|"-62.724370742"|"-8.06744871959"
"2"|"-62.7439127452"|"-8.04530057339"
"2"|"-62.7861404044"|"-8.02635741211"
"2"|"-62.8099377271"|"-8.02535516043"
"2"|"-62.8209441508"|"-8.01451011457"
"2"|"-62.8327744566"|"-7.99438448342"
"2"|"-62.8415508836"|"-7.99498725339"
"2"|"-62.8449967222"|"-7.98654583448"
"2"|"-62.8533017587"|"-7.98757777298"
"2"|"-62.8665584689"|"-7.97588383318"
"2"|"-63.3276815283"|"-7.97630804803"
"2"|"-63.5004794729"|"-7.97633646805"
"2"|"-63.5346832242"|"-7.97434059083"
"2"|"-63.6207371875"|"-7.96930881373"
"2"|"-63.6263983744"|"-8.01612755895"
"2"|"-63.621727259"|"-8.02962427124"
"2"|"-63.6265675699"|"-8.04119818937"
"2"|"-63.6387062382"|"-8.04720680488"
"2"|"-63.6508207546"|"-8.06645379327"
"2"|"-63.6669494497"|"-8.08161687597"
"2"|"-63.6688997472"|"-8.09191829337"
"2"|"-63.6623977863"|"-8.10118471719"
"2"|"-63.6698450628"|"-8.12175754784"
"2"|"-63.6763734301"|"-8.12787644756"
"2"|"-63.693370202"|"-8.15836374114"
"2"|"-63.7301214903"|"-8.18019959747"
"2"|"-63.7469851922"|"-8.19859657713"
"2"|"-63.7485118759"|"-8.20788132505"
"2"|"-63.7227095949"|"-8.2495123109"
"2"|"-63.7465122173"|"-8.27018317788"
"2"|"-63.7600139641"|"-8.29111850177"
"2"|"-63.7651378905"|"-8.30513881488"
"2"|"-63.7734582209"|"-8.32074579557"
"2"|"-63.7815454865"|"-8.32925414452"
"2"|"-63.7911810865"|"-8.33322831168"
"2"|"-63.8252884179"|"-8.30616680394"
"2"|"-63.8470743282"|"-8.29504535727"
"2"|"-63.867437461"|"-8.28933170591"
"2"|"-63.868358576"|"-8.2894517052"
"2"|"-63.8707099739"|"-8.28883364512"
"2"|"-63.881955023"|"-8.29124419475"
"2"|"-63.8948784221"|"-8.30204448919"
"2"|"-63.904293762"|"-8.32207314791"
"2"|"-63.9107874074"|"-8.32853788147"
"2"|"-63.931738878"|"-8.32470562377"
"2"|"-63.9440750474"|"-8.3312017395"
"2"|"-63.9453256746"|"-8.38783912503"
"2"|"-63.9769069413"|"-8.40975192944"
"2"|"-63.9778477908"|"-8.42014668068"
"2"|"-63.9536793675"|"-8.42797784286"
"2"|"-63.9390412678"|"-8.4415623439"
"2"|"-63.9407898989"|"-8.45227709513"
"2"|"-63.9731306185"|"-8.47846102166"
"2"|"-63.9744570233"|"-8.4872510455"
"2"|"-63.9661286774"|"-8.50540249668"
"2"|"-63.9437405552"|"-8.52661814008"
"2"|"-63.945573647"|"-8.55051265133"
"2"|"-63.9331483264"|"-8.55736546369"
"2"|"-63.9231230097"|"-8.55930714792"
"2"|"-63.9245210906"|"-8.57553830421"
"2"|"-63.9459062196"|"-8.60949893204"
"2"|"-63.9540445836"|"-8.60726641586"
"2"|"-63.9655515617"|"-8.59593970281"
"2"|"-63.9671015583"|"-8.58789717781"
"2"|"-63.9724935184"|"-8.5824663224"
"2"|"-63.9802166035"|"-8.58070186365"
"2"|"-63.9861621895"|"-8.58564770409"
"2"|"-63.9910480813"|"-8.61742667844"
"2"|"-63.9959786602"|"-8.6199369575"
"2"|"-64.0047962036"|"-8.62592363075"
"2"|"-64.005126502"|"-8.64176089798"
"2"|"-64.0166562846"|"-8.65251341489"
"2"|"-64.0191307489"|"-8.6604603791"
"2"|"-64.016381302"|"-8.66769456978"
"2"|"-64.035436134"|"-8.69356934291"
"2"|"-64.0278225187"|"-8.71567885971"
"2"|"-64.0673512858"|"-8.71073879761"
"2"|"-64.0751071538"|"-8.71312018386"
"2"|"-64.0947211418"|"-8.72837687009"
"2"|"-64.1112142609"|"-8.72518295204"
"2"|"-64.1245479161"|"-8.71672652291"
"2"|"-64.1308232262"|"-8.72217458631"
"2"|"-64.1430210795"|"-8.74304490843"
"2"|"-64.1447180722"|"-8.77645972322"
"2"|"-64.1294130452"|"-8.80517510102"
"2"|"-64.1357144788"|"-8.82040180299"
"2"|"-64.1551609659"|"-8.8354276548"
"2"|"-64.1581590433"|"-8.84317906186"
"2"|"-64.1556129282"|"-8.84834380179"
"2"|"-64.1487476534"|"-8.8731022134"
"2"|"-64.1516588066"|"-8.89724561112"
"2"|"-64.1417227151"|"-8.94506381351"
"2"|"-64.143387177"|"-8.95354466859"
"2"|"-64.1494069307"|"-8.95894939847"
"2"|"-64.1749695372"|"-8.96058270443"
"2"|"-64.2331625926"|"-8.99232022031"
"2"|"-64.2650277174"|"-8.98839378047"
"2"|"-64.2976384156"|"-8.99620765016"
"2"|"-64.3112768048"|"-8.99648207823"
"2"|"-64.3252462953"|"-8.98808259289"
"2"|"-64.3260301769"|"-8.97984423567"
"2"|"-64.3129953647"|"-8.95058778169"
"2"|"-64.3095269969"|"-8.93450440787"
"2"|"-64.3127872845"|"-8.93181606298"
"2"|"-64.3155272928"|"-8.92955716437"
"2"|"-64.323357046"|"-8.92887298603"
"2"|"-64.3798828535"|"-8.94674546514"
"2"|"-64.4084196535"|"-8.96066352358"
"2"|"-64.433199486"|"-8.96849323642"
"2"|"-64.4465331617"|"-8.97688268733"
"2"|"-64.4554226433"|"-8.97787129001"
"2"|"-64.4711421461"|"-8.97375570336"
"2"|"-64.4963328102"|"-8.97906874193"
"2"|"-64.5335896237"|"-8.97628090967"
"2"|"-64.5500855261"|"-8.97828117222"
"2"|"-64.5603958523"|"-8.98369339635"
"2"|"-64.5688431189"|"-8.99178618572"
"2"|"-64.5788159325"|"-8.9884267195"
"2"|"-64.5793656733"|"-9.00126536514"
"2"|"-64.5879234961"|"-9.0095200992"
"2"|"-64.6002199383"|"-9.01248203624"
"2"|"-64.6110383202"|"-9.01646370015"
"2"|"-64.6415014857"|"-9.00665724599"
"2"|"-64.6576701638"|"-9.00822500764"
"2"|"-64.6713396715"|"-9.01480917502"
"2"|"-64.6833149703"|"-8.99362882434"
"2"|"-64.6935588959"|"-8.99018324648"
"2"|"-64.7034192129"|"-8.98990017772"
"2"|"-64.7093459062"|"-8.99220323209"
"2"|"-64.732250747"|"-9.01314464908"
"2"|"-64.7535347308"|"-9.02076019843"
"2"|"-64.7611455944"|"-9.02059435501"
"2"|"-64.7779267394"|"-8.99455676312"
"2"|"-64.7872689912"|"-8.98846117923"
"2"|"-64.7994254248"|"-8.98547476691"
"2"|"-64.8164432721"|"-8.98665863755"
"2"|"-64.8392919839"|"-8.99412251784"
"2"|"-64.8705337983"|"-9.01220280502"
"2"|"-64.8872022199"|"-9.02922144095"
"2"|"-64.8940675436"|"-9.04371174906"
"2"|"-64.9015100771"|"-9.04669674765"
"2"|"-64.9172351351"|"-9.04315032925"
"2"|"-64.9193190419"|"-9.05057395768"
"2"|"-64.9156496138"|"-9.0746251381"
"2"|"-64.9334350215"|"-9.12035273805"
"2"|"-64.9398992193"|"-9.12457662996"
"2"|"-64.9402961755"|"-9.13236915031"
"2"|"-64.9392842477"|"-9.14831419427"
"2"|"-64.933594233"|"-9.15441116233"
"2"|"-64.9289611893"|"-9.17764650818"
"2"|"-64.9318737104"|"-9.18493680168"
"2"|"-64.9237073063"|"-9.19814768083"
"2"|"-64.9265112159"|"-9.20547603011"
"2"|"-64.9196512081"|"-9.22029107851"
"2"|"-64.9214581702"|"-9.22829970865"
"2"|"-64.9327946204"|"-9.24059917118"
"2"|"-64.9360482645"|"-9.2558228186"
"2"|"-64.940651347"|"-9.26241199681"
"2"|"-64.9536233548"|"-9.27128311462"
"2"|"-64.9539091993"|"-9.27893452347"
"2"|"-64.9628498087"|"-9.2927881597"
"2"|"-64.9861529558"|"-9.29194062703"
"2"|"-65.0004863628"|"-9.30462341968"
"2"|"-65.0018269413"|"-9.31791039752"
"2"|"-65.0126781098"|"-9.32868791179"
"2"|"-65.0058186579"|"-9.3435407378"
"2"|"-65.0172098152"|"-9.3442626692"
"2"|"-65.0219915032"|"-9.3460157231"
"2"|"-65.0243831898"|"-9.35390324076"
"2"|"-65.0300051602"|"-9.35658185154"
"2"|"-65.0392813121"|"-9.35959268061"
"2"|"-65.0356521513"|"-9.37482800329"
"2"|"-65.0468819347"|"-9.38727802125"
"2"|"-65.0476072273"|"-9.39620359932"
"2"|"-65.0535186476"|"-9.40215082936"
"2"|"-65.0779012427"|"-9.40099079409"
"2"|"-65.0847304407"|"-9.40418273788"
"2"|"-65.0860529468"|"-9.40479995998"
"2"|"-65.0922643664"|"-9.4093963527"
"2"|"-65.0888840963"|"-9.42509084274"
"2"|"-65.0978235861"|"-9.4325252948"
"2"|"-65.1136919826"|"-9.43278860778"
"2"|"-65.1428551724"|"-9.44682166128"
"2"|"-65.15510493"|"-9.43716856427"
"2"|"-65.1772986146"|"-9.42664656294"
"2"|"-65.1845991994"|"-9.42700072085"
"2"|"-65.1854386473"|"-9.42704099762"
"2"|"-65.1867980809"|"-9.41503540897"
"2"|"-65.17462856"|"-9.39379064742"
"2"|"-65.1735193778"|"-9.38545896046"
"2"|"-65.1961344533"|"-9.37527334846"
"2"|"-65.1969655573"|"-9.36744943804"
"2"|"-65.1882999374"|"-9.34486105709"
"2"|"-65.2089319163"|"-9.30965204901"
"2"|"-65.2109908019"|"-9.30103869044"
"2"|"-65.2071291102"|"-9.29364673169"
"2"|"-65.2080016031"|"-9.28564282069"
"2"|"-65.2117479979"|"-9.27900307618"
"2"|"-65.2400464195"|"-9.26143715991"
"2"|"-65.2466386627"|"-9.25767408591"
"2"|"-65.284159938"|"-9.27027684769"
"2"|"-65.3004125241"|"-9.28708409253"
"2"|"-65.3426682753"|"-9.30947048433"
"2"|"-65.351220827"|"-9.32311967521"
"2"|"-65.3774931539"|"-9.32443631078"
"2"|"-65.3795273398"|"-9.33285549658"
"2"|"-65.3851907022"|"-9.33803966922"
"2"|"-65.393502959"|"-9.33960549566"
"2"|"-65.4097918888"|"-9.32245931877"
"2"|"-65.4401997713"|"-9.31175369558"
"2"|"-65.446999804"|"-9.31638480973"
"2"|"-65.4490839897"|"-9.32458732817"
"2"|"-65.4436106427"|"-9.33036040583"
"2"|"-65.4476723459"|"-9.34579432919"
"2"|"-65.4461123731"|"-9.37069828433"
"2"|"-65.4565816216"|"-9.40121612679"
"2"|"-65.4546419018"|"-9.40861531505"
"2"|"-65.4433115952"|"-9.42015647087"
"2"|"-65.4320807699"|"-9.45864325135"
"2"|"-65.4346982906"|"-9.46634298985"
"2"|"-65.4426558195"|"-9.46470880837"
"2"|"-65.4566411598"|"-9.47052769351"
"2"|"-65.4678636885"|"-9.45930042754"
"2"|"-65.4769504087"|"-9.47267183854"
"2"|"-65.4927835274"|"-9.47367209772"
"2"|"-65.5031474518"|"-9.46998457445"
"2"|"-65.5034766021"|"-9.45695648514"
"2"|"-65.5065335459"|"-9.44770701296"
"2"|"-65.5147221914"|"-9.44951895113"
"2"|"-65.5223958289"|"-9.44691282312"
"2"|"-65.5556195365"|"-9.42246327197"
"2"|"-65.5689062511"|"-9.41968991389"
"2"|"-65.5880946511"|"-9.41378292886"
"2"|"-65.5967621849"|"-9.41387319535"
"2"|"-65.6182539514"|"-9.42598569763"
"2"|"-65.6347606872"|"-9.42970679623"
"2"|"-65.6416215523"|"-9.43347568556"
"2"|"-65.6498727141"|"-9.44728043184"
"2"|"-65.6571752451"|"-9.44928626052"
"2"|"-65.672766135"|"-9.44635678784"
"2"|"-65.6794245009"|"-9.45140012507"
"2"|"-65.6809870735"|"-9.50041552479"
"2"|"-65.6960701974"|"-9.50767746732"
"2"|"-65.7235381518"|"-9.55906255978"
"2"|"-65.7299573488"|"-9.56307978343"
"2"|"-65.7427679401"|"-9.55297418518"
"2"|"-65.7503196369"|"-9.55362917663"
"2"|"-65.7565405153"|"-9.56896198448"
"2"|"-65.7707063984"|"-9.56536306741"
"2"|"-65.7780217212"|"-9.57753114356"
"2"|"-65.79151484"|"-9.58565031227"
"2"|"-65.8000145942"|"-9.5850302992"
"2"|"-65.8053779283"|"-9.57051914453"
"2"|"-65.8106857182"|"-9.56441328875"
"2"|"-65.8180212991"|"-9.56226355123"
"2"|"-65.8250707266"|"-9.53009818345"
"2"|"-65.8407952372"|"-9.53412095009"
"2"|"-65.8482430412"|"-9.53233010224"
"2"|"-65.8466021798"|"-9.51641728687"
"2"|"-65.8525449727"|"-9.51070809792"
"2"|"-65.8603488917"|"-9.51077475426"
"2"|"-65.8809036613"|"-9.48747105724"
"2"|"-65.8980178959"|"-9.48905520488"
"2"|"-65.9126307226"|"-9.48375711648"
"2"|"-65.9224682429"|"-9.47090318229"
"2"|"-65.9318768585"|"-9.44760033371"
"2"|"-65.9516355301"|"-9.43626944566"
"2"|"-65.9531599702"|"-9.42876859155"
"2"|"-65.9670511229"|"-9.42011188473"
"2"|"-65.9702977926"|"-9.41316519638"
"2"|"-65.9864420211"|"-9.41313517478"
"2"|"-66.0025756821"|"-9.40426429782"
"2"|"-66.0345249661"|"-9.40063952401"
"2"|"-66.0424113875"|"-9.40237840672"
"2"|"-66.0464653013"|"-9.40935064089"
"2"|"-66.059740364"|"-9.41822425635"
"2"|"-66.1011655165"|"-9.41401002393"
"2"|"-66.1162277894"|"-9.40898971362"
"2"|"-66.1238933739"|"-9.40878525844"
"2"|"-66.1292758972"|"-9.41085192304"
"2"|"-66.1543629502"|"-9.42047913558"
"2"|"-66.1590001983"|"-9.42658053334"
"2"|"-66.1736369314"|"-9.43442442201"
"2"|"-66.204752316"|"-9.42597935957"
"2"|"-66.2205648752"|"-9.42530933677"
"2"|"-66.235313272"|"-9.4308798863"
"2"|"-66.2434233008"|"-9.42939264957"
"2"|"-66.2596775042"|"-9.41100036042"
"2"|"-66.2678128111"|"-9.4097681243"
"2"|"-66.2904490117"|"-9.41249948965"
"2"|"-66.284196237"|"-9.43216926847"
"2"|"-66.2916732141"|"-9.43540065526"
"2"|"-66.3075079983"|"-9.43685008204"
"2"|"-66.314868022"|"-9.43381923143"
"2"|"-66.3136163401"|"-9.42607810305"
"2"|"-66.3189257963"|"-9.4199691921"
"2"|"-66.3378331"|"-9.42731557365"
"2"|"-66.3533192552"|"-9.41662413791"
"2"|"-66.3668193178"|"-9.42516636293"
"2"|"-66.3747904606"|"-9.42637163297"
"2"|"-66.4088733407"|"-9.40695209558"
"2"|"-66.4140647583"|"-9.41369821618"
"2"|"-66.4147367165"|"-9.42195351316"
"2"|"-66.3961227785"|"-9.43752385378"
"2"|"-66.3900661137"|"-9.45563418377"
"2"|"-66.3924284061"|"-9.50048373404"
"2"|"-66.4235932806"|"-9.52579208659"
"2"|"-66.4389581001"|"-9.55440130158"
"2"|"-66.4674882459"|"-9.58221632983"
"2"|"-66.4949361538"|"-9.60158550563"
"2"|"-66.4960386754"|"-9.61422081223"
"2"|"-66.497100363"|"-9.62638056216"
"2"|"-66.5006326085"|"-9.63356724121"
"2"|"-66.5369094254"|"-9.64355527095"
"2"|"-66.5513839439"|"-9.65771167377"
"2"|"-66.5770257203"|"-9.66743610615"
"2"|"-66.5863302082"|"-9.67356194126"
"2"|"-66.609472505"|"-9.66490161105"
"2"|"-66.6241903601"|"-9.68082135082"
"2"|"-66.6849725792"|"-9.7146482914"
"2"|"-66.691831243"|"-9.73389166063"
"2"|"-66.7013340696"|"-9.74336083642"
"2"|"-66.725419733"|"-9.75607416621"
"2"|"-66.7504442753"|"-9.75931775016"
"2"|"-66.7624579302"|"-9.75865939858"
"2"|"-66.7753951927"|"-9.75309214533"
"2"|"-66.782173559"|"-9.75857464875"
"2"|"-66.7772852217"|"-9.76865690137"
"2"|"-66.7806127663"|"-9.79139472769"
"2"|"-66.8063642839"|"-9.81453224572"
"2"|"-67.0597153462"|"-9.70666914278"
"2"|"-67.1057304892"|"-9.6881301474"
"2"|"-67.1337311317"|"-9.67684813824"
"2"|"-67.1665762336"|"-9.66361445131"
"2"|"-67.3278745039"|"-9.5945726821"
"2"|"-67.9401582946"|"-9.33724043668"
"2"|"-68.1839070718"|"-9.23479210593"
"2"|"-68.6203397299"|"-9.04816167764"
"2"|"-68.7277958692"|"-9.00010560018"
"2"|"-68.7498162075"|"-8.98874610259"
"2"|"-68.7847496393"|"-8.97262241135"
"2"|"-68.9893240865"|"-8.86659775306"
"2"|"-69.1779448737"|"-8.76799619085"
"2"|"-69.435459462"|"-8.64163837635"
"2"|"-69.5529978271"|"-8.5784219856"
"2"|"-69.7609228151"|"-8.46627954963"
"2"|"-70.1290937678"|"-8.26941869474"
"2"|"-70.2912664046"|"-8.18254415602"
"2"|"-70.3690802144"|"-8.14146286867"
"2"|"-70.4619040946"|"-8.12010743723"
"2"|"-70.5753677576"|"-8.09600280958"
"2"|"-70.936871851"|"-8.01916417443"
"2"|"-71.241006038"|"-7.95029062811"
"2"|"-71.5123253976"|"-7.88738963611"
"2"|"-71.568566107"|"-7.87435010169"
"2"|"-71.9842419541"|"-7.77958805613"
"2"|"-72.0043614523"|"-7.77495830228"
"2"|"-72.0223948328"|"-7.76993966125"
"2"|"-72.172356607"|"-7.72396079451"
"2"|"-72.1888385955"|"-7.72060965848"
"2"|"-72.658378169"|"-7.62512506516"
"2"|"-72.6905326883"|"-7.61076917032"
"2"|"-72.869127544"|"-7.52903771609"
"2"|"-73.3313130426"|"-7.32505407845"
"2"|"-73.7426909027"|"-7.14336694229"
"2"|"-73.8028554738"|"-7.1116365482"
"3"|"-64.1843709216"|"3.4893128629"
"3"|"-64.1868653811"|"3.49958846109"
"3"|"-64.183810943"|"3.53792223744"
"3"|"-64.1857537393"|"3.5595884402"
"3"|"-64.2060360587"|"3.59042050632"
"3"|"-64.2443681751"|"3.62486591199"
"3"|"-64.2577068515"|"3.64764628036"
"3"|"-64.27575832"|"3.66125716263"
"3"|"-64.281036401"|"3.66931441658"
"3"|"-64.2890936711"|"3.69959065298"
"3"|"-64.3279774494"|"3.72042461071"
"3"|"-64.3427044606"|"3.73486660917"
"3"|"-64.389923552"|"3.7595858566"
"3"|"-64.409092521"|"3.76570365037"
"3"|"-64.4285378841"|"3.77986925607"
"3"|"-64.4474243509"|"3.78404037494"
"3"|"-64.4724319497"|"3.78153590654"
"3"|"-64.4854856161"|"3.78736731333"
"3"|"-64.5054607078"|"3.80984406507"
"3"|"-64.5244296896"|"3.84187558019"
"3"|"-64.5529289817"|"3.86363621299"
"3"|"-64.5683190528"|"3.88172461497"
"3"|"-64.5802099589"|"3.92826314001"
"3"|"-64.597346144"|"3.93862650802"
"3"|"-64.6198212405"|"3.95126738273"
"3"|"-64.6339851989"|"3.97500608705"
"3"|"-64.6506844413"|"3.99187170507"
"3"|"-64.673825096"|"4.00459091288"
"3"|"-64.6751876057"|"4.0123437229"
"3"|"-64.6807687412"|"4.01625595862"
"3"|"-64.683823489"|"4.04014550306"
"3"|"-64.7085436021"|"4.06652671243"
"3"|"-64.7229992369"|"4.10488158972"
"3"|"-64.7321523375"|"4.12014470501"
"3"|"-64.7532665975"|"4.13681198598"
"3"|"-64.78355006"|"4.15264342463"
"3"|"-64.8104899016"|"4.17458544669"
"3"|"-64.8218796907"|"4.21181476513"
"3"|"-64.8249352773"|"4.24402740055"
"3"|"-64.8177113724"|"4.26514138378"
"3"|"-64.7968768578"|"4.28570065073"
"3"|"-64.7804912379"|"4.28653260862"
"3"|"-64.6913272481"|"4.2445894272"
"3"|"-64.6585459872"|"4.21153347184"
"3"|"-64.6274285986"|"4.13847623299"
"3"|"-64.5929903917"|"4.11403087059"
"3"|"-64.5604619215"|"4.10153500253"
"3"|"-64.5443757532"|"4.11375089749"
"3"|"-64.5210439948"|"4.11625258837"
"3"|"-64.500486687"|"4.11041840854"
"3"|"-64.5002097427"|"4.11264452937"
"3"|"-64.4577095776"|"4.12125542426"
"3"|"-64.4315930917"|"4.13459188566"
"3"|"-64.4038188122"|"4.13208605765"
"3"|"-64.3863206893"|"4.13709081159"
"3"|"-64.3354702025"|"4.12903525075"
"3"|"-64.306313142"|"4.13124833275"
"3"|"-64.2896500265"|"4.14375367427"
"3"|"-64.2743682977"|"4.14264117833"
"3"|"-64.2690885457"|"4.12792639549"
"3"|"-64.2640940797"|"4.12542472089"
"3"|"-64.2507626394"|"4.12959113552"
"3"|"-64.2321495054"|"4.12375612101"
"3"|"-64.2188105579"|"4.11542275928"
"3"|"-64.1907601674"|"4.11653500249"
"3"|"-64.1718664869"|"4.12875812199"
"3"|"-64.1643683996"|"4.12625283767"
"3"|"-64.1474260996"|"4.11014444416"
"3"|"-64.1332590954"|"4.10597582309"
"3"|"-64.1126995592"|"4.09125465983"
"3"|"-64.0963072492"|"4.05348311621"
"3"|"-64.0946405697"|"4.04264779232"
"3"|"-64.0999275311"|"4.03458580989"
"3"|"-64.0971422367"|"4.02514382604"
"3"|"-64.0757510246"|"3.99958400491"
"3"|"-64.0507497847"|"3.95014158206"
"3"|"-64.0360352772"|"3.94402906367"
"3"|"-64.0356463814"|"3.93423041026"
"3"|"-64.0018615211"|"3.93292570096"
"3"|"-63.9971409303"|"3.90347890904"
"3"|"-63.9863100493"|"3.89681527491"
"3"|"-63.9788072429"|"3.9004222391"
"3"|"-63.9640863322"|"3.86792377267"
"3"|"-63.9613088219"|"3.86986267147"
"3"|"-63.9593638234"|"3.88736469298"
"3"|"-63.9565907577"|"3.88958859303"
"3"|"-63.9499182289"|"3.88653136115"
"3"|"-63.946309055"|"3.90041864569"
"3"|"-63.9379717993"|"3.90125643166"
"3"|"-63.9351970746"|"3.91764789335"
"3"|"-63.9260287084"|"3.9259782124"
"3"|"-63.9143586608"|"3.9259743299"
"3"|"-63.9083378053"|"3.93035324116"
"3"|"-63.9013052784"|"3.93375575985"
"3"|"-63.891026068"|"3.93042769544"
"3"|"-63.8667656967"|"3.94069608688"
"3"|"-63.859450115"|"3.94758223206"
"3"|"-63.8589837242"|"3.94759028791"
"3"|"-63.854364537"|"3.94458944403"
"3"|"-63.8501959118"|"3.94987058049"
"3"|"-63.8454853358"|"3.94774668492"
"3"|"-63.8393589209"|"3.94597723613"
"3"|"-63.8351900116"|"3.93986665619"
"3"|"-63.8154768752"|"3.93958861026"
"3"|"-63.7965826274"|"3.93264220139"
"3"|"-63.7724136428"|"3.93875196361"
"3"|"-63.7674136205"|"3.93542278512"
"3"|"-63.7551944063"|"3.94014614584"
"3"|"-63.737974607"|"3.92847971532"
"3"|"-63.7438037935"|"3.92097773484"
"3"|"-63.7388018254"|"3.91514160092"
"3"|"-63.7232470387"|"3.91403632679"
"3"|"-63.7129711573"|"3.90319628492"
"3"|"-63.7096389231"|"3.90625657792"
"3"|"-63.710197818"|"3.91319633024"
"3"|"-63.6968610965"|"3.91319744863"
"3"|"-63.6826929796"|"3.90736687524"
"3"|"-63.6632509627"|"3.92125861345"
"3"|"-63.6751893459"|"3.92264694635"
"3"|"-63.6735268413"|"3.92681307665"
"3"|"-63.6785226959"|"3.92820030222"
"3"|"-63.6824199383"|"3.93569866632"
"3"|"-63.6932469274"|"3.93597560604"
"3"|"-63.7004761283"|"3.94430980528"
"3"|"-63.7007505767"|"3.94942982759"
"3"|"-63.6949194455"|"3.95653541754"
"3"|"-63.6963016787"|"3.96625740388"
"3"|"-63.6910247234"|"3.9859786045"
"3"|"-63.6860260951"|"3.99209085636"
"3"|"-63.6893591682"|"3.99903449612"
